,FIPS,Lat,Long_,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,Travel 2/15/2020,Travel 2/16/2020,Travel 2/17/2020,Travel 2/18/2020,Travel 2/19/2020,Travel 2/20/2020,Travel 2/21/2020,Travel 2/22/2020,Travel 2/23/2020,Travel 2/24/2020,Travel 2/25/2020,Travel 2/26/2020,Travel 2/27/2020,Travel 2/28/2020,Travel 2/29/2020,Travel 3/1/2020,Travel 3/10/2020,Travel 3/11/2020,Travel 3/12/2020,Travel 3/13/2020,Travel 3/14/2020,Travel 3/15/2020,Travel 3/16/2020,Travel 3/17/2020,Travel 3/18/2020,Travel 3/19/2020,Travel 3/2/2020,Travel 3/20/2020,Travel 3/21/2020,Travel 3/22/2020,Travel 3/23/2020,Travel 3/24/2020,Travel 3/25/2020,Travel 3/26/2020,Travel 3/27/2020,Travel 3/28/2020,Travel 3/29/2020,Travel 3/3/2020,Travel 3/30/2020,Travel 3/31/2020,Travel 3/4/2020,Travel 3/5/2020,Travel 3/6/2020,Travel 3/7/2020,Travel 3/8/2020,Travel 3/9/2020,Travel 4/1/2020,Travel 4/10/2020,Travel 4/11/2020,Travel 4/12/2020,Travel 4/13/2020,Travel 4/14/2020,Travel 4/15/2020,Travel 4/16/2020,Travel 4/17/2020,Travel 4/18/2020,Travel 4/19/2020,Travel 4/2/2020,Travel 4/20/2020,Travel 4/21/2020,Travel 4/22/2020,Travel 4/23/2020,Travel 4/24/2020,Travel 4/25/2020,Travel 4/26/2020,Travel 4/27/2020,Travel 4/28/2020,Travel 4/29/2020,Travel 4/3/2020,Travel 4/30/2020,Travel 4/4/2020,Travel 4/5/2020,Travel 4/6/2020,Travel 4/7/2020,Travel 4/8/2020,Travel 4/9/2020,Travel 5/1/2020,Travel 5/10/2020,Travel 5/11/2020,Travel 5/12/2020,Travel 5/13/2020,Travel 5/14/2020,Travel 5/15/2020,Travel 5/16/2020,Travel 5/17/2020,Travel 5/18/2020,Travel 5/19/2020,Travel 5/2/2020,Travel 5/20/2020,Travel 5/21/2020,Travel 5/22/2020,Travel 5/23/2020,Travel 5/24/2020,Travel 5/25/2020,Travel 5/26/2020,Travel 5/27/2020,Travel 5/28/2020,Travel 5/29/2020,Travel 5/3/2020,Travel 5/30/2020,Travel 5/31/2020,Travel 5/4/2020,Travel 5/5/2020,Travel 5/6/2020,Travel 5/7/2020,Travel 5/8/2020,Travel 5/9/2020,Travel 6/1/2020,Travel 6/10/2020,Travel 6/11/2020,Travel 6/12/2020,Travel 6/13/2020,Travel 6/14/2020,Travel 6/2/2020,Travel 6/3/2020,Travel 6/4/2020,Travel 6/5/2020,Travel 6/6/2020,Travel 6/7/2020,Travel 6/8/2020,Travel 6/9/2020
FIPS,1.0,0.10203986600748477,0.1003389344110708,0.027955783051166017,0.027955783051166017,0.008219191550875594,0.008219191550875594,-0.035989622247230374,-0.035989622247230374,-0.035989622247230374,-0.035989622247230374,-0.035989622247230374,-0.04221732097573024,-0.04211504012223372,-0.04211504012223372,-0.05402056841816932,-0.05402056841816932,-0.05402056841816932,-0.05402056841816932,-0.05402056841816932,-0.05402056841816932,-0.05402056841816932,-0.05402056841816932,-0.05954286662937512,-0.05954286662937512,-0.061640674279881645,-0.061640674279881645,-0.061640674279881645,-0.061640674279881645,-0.061640674279881645,-0.061640674279881645,-0.061640674279881645,-0.061640674279881645,-0.07138513724051265,-0.07138513724051265,-0.07138513724051265,-0.07138513724051265,-0.07138513724051265,-0.07138513724051265,-0.07299909041704242,-0.07299909041704242,-0.02676731522684898,-0.009794524436235994,-0.008979151879542149,-0.0033268273370858025,0.00042683049367319624,0.00795132449912736,0.004295826406903462,0.0061051592759280016,0.008510285847291245,0.006243610295935491,0.003292694968883351,0.009275936068519317,0.013470238997417408,0.013489520646643188,0.010270018743186395,0.006081011954464098,0.005667242074464651,0.00583710589787605,0.005500029087860222,0.005872814816636086,0.0058431150566140184,0.006753858722043405,0.006636425286490241,0.006127080039715727,0.0054640986962465705,0.0050804243129278955,0.004924388002182721,0.003917190856195575,0.004077462609605416,0.0036065401167369704,0.002529345401148448,0.00155763853590614,0.001410963304581857,0.000829240954518054,0.000283241020515244,0.00028257511289844984,7.440723066604109e-05,-0.00023230001336624226,-0.000697016404953957,-0.0005499647739447833,-0.0007886473218236949,-0.0008134452847337853,-0.0007516484554050359,-0.0011584184423213519,-0.001699270831721169,-0.001977540924161407,-0.0017546275343196288,-0.0017987028040956105,-0.0022542148954485287,-0.0023323670436895577,-0.002190998762659978,-0.0028771184863908717,-0.0031505761389748464,-0.003796623796824382,-0.0041567896934540955,-0.00457836061481068,-0.004448130571896842,-0.00457589259013164,-0.0050073621784154625,-0.0052936778797234045,-0.00566821105561384,-0.005851204745929251,-0.006311844495617652,-0.0065019990369295545,-0.0066972400256371115,-0.0069516570209483125,-0.007481509851253719,-0.008031096579817692,-0.008407635131785674,-0.008724863709119048,-0.009169160092315446,-0.00928349651181703,-0.00927915887548413,-0.00986616872428577,-0.010056450419079896,-0.010533545736249584,-0.010849308055155809,-0.01104790215888861,-0.01128422515882496,-0.01161915492832785,-0.011972305346398607,-0.012318547057808066,-0.01266618711221313,-0.013027466195276357,-0.013349973009957113,-0.013607380466887094,-0.013968698415751442,-0.014350206971367642,-0.014450406474641901,-0.014683728855327649,-0.015064236910345034,-0.015425099909451019,-0.015631528321023165,-0.016005302090190392,-0.016207897840299884,-0.016497503408865223,-0.01683885793186333,-0.017315274924701987,-0.017689565274104428,-0.0179527129762879,-0.01826163759372525,-0.018581497084409804,-0.019019478787461762,-0.019566625932053914,-0.020091145876969942,-0.020711358595996952,-0.021032033928481374,-0.021505966323968652,-0.021982002782897372,-0.02247945515166488,-0.023082813885551112,0.01979414848910277,0.12427552683349004,0.04036522948358355,0.08951752233329936,0.06569978543986399,0.005424348948990212,-0.09604460167026539,0.02536059582716337,0.054107415916372845,0.08674299592798818,0.06207156821643943,0.09214408703712827,-0.06705539691356886,-0.08226427252935063,-0.039114447257167194,0.03384385215747152,-0.13087564369932528,-0.13930869902547532,-0.13687675353480075,-0.12933260523547738,-0.08630681484693377,-0.04846407938865997,-0.06759181064052695,-0.0163151954380693,-0.029200776246655104,-0.011638969252009175,-0.004249635895534136,-0.02412012189448722,-0.009854165239768235,0.07843544328192828,0.0037478148650725933,0.00943203180241591,-0.024194449881330373,-0.0034936851642329214,-0.00929432255951012,0.018187053257200148,0.03125673243110286,-0.21120207961357357,-0.016909064782081745,-0.011026094902311954,0.029882504799842363,0.04809102495558328,-0.03565425050259905,-0.06600522550633763,-0.03565671798290886,-0.13059641722793344,-0.038782189099529185,-0.087543681609735,-0.004280053371949803,0.06339680418145913,-0.04504960600855136,0.005403667106111729,-0.00813536184420955,-0.003581592750050973,-0.01582991007286543,-0.005745358760095294,0.08785515743710881,-0.043978547618309875,-0.02020913331287787,-0.028245244196987828,-0.01958526333195534,0.018628494197954638,-0.047855127223296275,-0.004594695246988754,0.003080774202027257,-0.02134355296014557,-0.033424239313367056,-0.013055613202942297,-0.026470151859982267,-0.04680490614401876,0.027487644904519118,0.06688744561027515,0.013103864447707296,0.010911294430866029,-0.0008760898829358741,-0.009891796155921036,-0.05128414939352274,0.06566129219482594,-0.0455419949351769,-0.04033059927803341,-0.0449021015143508,-0.041203645204676946,-0.06126662809021452,-0.02293709639198507,0.06726348709297354,-0.049120841930501875,-0.0733317814623421,-0.008037527612850372,-0.07677222202418381,-0.07329826583597425,-0.08035710443112586,0.04915695259965511,0.06263268493959802,-0.014307684647118174,-0.0316836423820235,-0.044431342441396876,-0.04789322285477238,-0.061307943521752326,0.05070197911449392,0.0339889044875749,0.08251452957926883,-0.039656472742198065,-0.038572438276870166,-0.044897321932347835,-0.02816414805496023,-0.04368926763203386,0.0014958790823445863,-0.035477631280422875,-0.04942609375182245,-0.0601007031713582,-0.0677700647377914,0.015345381494863154,0.07583785051183276,-0.03893421988552156,-0.043929398399157306,-0.041280273853548384,-0.06506483231979164,0.0590423712755054,0.13793937109133042,-0.019307193874396125,-0.04511235214062436
Lat,0.10203986600748477,1.0,-0.19954222364725824,0.03495111021840845,0.03495111021840845,0.03449099742407001,0.03449099742407001,-7.583934104267399e-05,-7.583934104267399e-05,-7.583934104267399e-05,-7.583934104267399e-05,-7.583934104267399e-05,0.003409830186806646,0.008185175827715968,0.008185175827715968,0.0026417371691176755,0.0026417371691176755,0.0026417371691176755,0.0026417371691176755,0.0026417371691176755,0.0026417371691176755,0.0026417371691176755,0.0026417371691176755,-0.0019451187487256514,-0.0019451187487256514,-0.005978946248922818,-0.005978946248922818,-0.005978946248922818,-0.005978946248922818,-0.005978946248922818,-0.005978946248922818,-0.005978946248922818,-0.005978946248922818,-0.003484037720492407,-0.003484037720492407,-0.003484037720492407,-0.003484037720492407,-0.003484037720492407,-0.003484037720492407,-0.003053695736180467,-0.003053695736180467,0.026779053439909325,0.03536316755205038,0.03779756918829259,0.037822830642685976,0.037353830048378785,0.0386658874459526,0.04057346338473713,0.0366456466826936,0.03927653963744671,0.03766190133724338,0.0401568289386409,0.04871118951930204,0.04976981747839997,0.049526171950810376,0.04549984656805123,0.0417635148626113,0.043496740370147356,0.03755238123439431,0.026927619983679662,0.020941980646099326,0.019266568868808873,0.018921257509411732,0.019874431700430722,0.019332062325110158,0.01942588028384643,0.019556152623001883,0.019030082138441942,0.01951382510361053,0.01958549507019199,0.020230752267501678,0.019768847009465414,0.018536337570932718,0.01903247082519969,0.017497593936998353,0.017750042853671415,0.017551673522764412,0.01803467718487691,0.017917239328924684,0.01765827390322827,0.018191416320480255,0.018382993915175873,0.01860688213220423,0.018755651751841556,0.01877724021593229,0.01887780384302279,0.018979178276595482,0.019044869451986034,0.019310495488590554,0.019466273978847464,0.019683198251437654,0.020060314771978564,0.02018895441516605,0.020259990058756224,0.02063476529197497,0.02057239002469949,0.02105351602637516,0.021716495286619297,0.021978662695832464,0.02215965454058576,0.022405663895539617,0.022591477031463244,0.022825435149738605,0.023058454707651783,0.023198453696756778,0.02338510378482396,0.023516616679044988,0.0235241840472179,0.023642909611028013,0.023868892248896607,0.024104079835820465,0.024065766290209883,0.024157916105528265,0.02421879647197129,0.02424801267116199,0.024147136996071936,0.024093407207903022,0.024043458926073277,0.024053645895743818,0.024085944153188352,0.024121152180039983,0.024048051072345387,0.024097819867475924,0.023824147900263607,0.023811321944087097,0.02374124151044516,0.02373534507193451,0.023536269029361463,0.02325057190673735,0.023086301152781877,0.02282594610843771,0.02262184641568493,0.022216228707223472,0.021937969503536037,0.021628959429388743,0.02126480954491119,0.020843240879750605,0.02038173251717397,0.019793658117265984,0.019280319893442796,0.01881568670166913,0.018397877323153074,0.01784237721167487,0.017031496425016997,0.016322397925724926,0.015410532994903567,0.014374192656955801,0.013673640531560737,0.012921860088734204,0.011770912329512048,0.010577482493100568,0.009438062624400927,0.021084401128520933,0.25657365453365344,-0.16490284836424557,-0.12693813886093133,-0.053217041130641615,0.12613325298818912,0.09423333484219483,0.07564090691667365,0.2259258765475749,0.1373761787068087,0.12994818759576787,-0.002451980833422297,-0.11924214328327563,0.014101026219459299,0.00436373400296152,0.18934271322106216,0.18531898439643926,0.19016343145384468,0.1667156550986113,0.1529006315453551,-0.051907491901890056,0.05216023904021612,0.033461800755085966,-0.07926324682092915,-0.15955907087918786,-0.201857099237648,-0.02313732318830394,-0.14855778760866953,-0.2106526302988668,-0.10579387901746204,-0.20825411371835206,-0.24454854424517955,-0.23892989028339034,-0.24561909181460315,-0.20342519359574904,-0.27453383935054193,-0.16995930973739115,0.010168990353256706,-0.2611904692446806,-0.232760492826686,0.17039353776460855,0.05851529499589452,0.02092504392622188,0.044430653742208094,0.17114030067841354,0.18018813142963178,-0.23563463193570192,-0.007272613843864571,-0.14859392979488284,-0.0914755365689285,-0.14740844574500891,-0.15763352835474953,-0.16169335355483558,-0.1786973423684567,-0.15137887311571263,-0.15871147151571868,0.052191521423909724,-0.2556973194212305,-0.178337032521599,-0.20671503575777975,-0.1745185712682356,-0.14841343498136292,-0.1590059797752404,-0.1790345519651334,-0.06264364578006901,-0.2090766902985085,-0.19939440199210184,-0.1557956181362164,-0.19260032138397246,-0.2048308361424203,-0.12637353364065768,-0.022616219414469715,-0.16350236362986353,-0.15021356521296345,-0.13348173080609618,-0.15622131163279293,-0.18582493281780288,-0.12154523973572695,-0.19658485815204224,-0.20526935931051588,-0.18324677061382239,-0.19103487877553918,-0.15812654968439813,-0.13574835817741707,-0.08265024988073087,-0.18548957220722945,-0.17882311831435313,-0.2083688885416833,-0.15724869147402393,-0.18136864132737024,-0.18566371854748406,-0.18807326195510388,-0.057140404702457855,-0.3920614846396255,-0.13933743897319173,-0.11673629978547284,-0.13580705578162425,-0.09236388832295252,-0.05913577224656304,-0.03132119913747271,0.14263323070494527,-0.19679356177306137,-0.19007383343309722,-0.17668330884448957,-0.20122681436940248,-0.14647087034811077,-0.2166988850764748,-0.09549607591862064,-0.053449559280575716,-0.0649843205737236,-0.04073291075770629,0.09443621915173453,0.2798031372546599,-0.11136467353395055,-0.0735338725638399,-0.08466291848623816,-0.06122493176769248,0.08495454140175387,0.2819394313725012,-0.022711997972502812,-0.07990779036900127
Long_,0.1003389344110708,-0.19954222364725824,1.0,-0.047015716684316526,-0.047015716684316526,-0.029596740362525353,-0.029596740362525353,-0.07016772067160865,-0.07016772067160865,-0.07016772067160865,-0.07016772067160865,-0.07016772067160865,-0.06619418175715168,-0.053045280329604004,-0.053045280329604004,-0.07431421249457407,-0.07431421249457407,-0.07431421249457407,-0.07431421249457407,-0.07431421249457407,-0.07431421249457407,-0.07431421249457407,-0.07431421249457407,-0.08148160224906385,-0.08148160224906385,-0.08400174516338055,-0.08400174516338055,-0.08400174516338055,-0.08400174516338055,-0.08400174516338055,-0.08400174516338055,-0.08400174516338055,-0.08400174516338055,-0.10042484884563944,-0.10042484884563944,-0.10042484884563944,-0.10042484884563944,-0.10042484884563944,-0.10042484884563944,-0.10354135913026338,-0.10354135913026338,-0.10986847940335331,-0.09584420144686147,-0.0973286900069831,-0.08810312414240623,-0.08147155481240205,-0.07853087363115198,-0.07618024175081455,-0.06273130401935943,-0.05277424705063178,-0.0432020827203493,-0.05067884145451384,-0.047951769117632055,-0.046789006712122785,-0.045285311437494834,-0.03977075358947186,-0.038033373074181975,-0.0279933415796855,-0.012762007308243487,0.011781608769158151,0.02195979784488399,0.026549969180771873,0.03147538710650571,0.03626437041649829,0.038572387880841885,0.04104975584839016,0.042458848370739946,0.043561989415340535,0.04581154998278691,0.047727027648928284,0.04913255837594352,0.05036880983775253,0.05122691100338452,0.05294740782846235,0.054264165423105956,0.056517696948111956,0.058289843106193645,0.05861812523859794,0.06028195510440836,0.061665646838550255,0.06300670704481295,0.06443731408818665,0.06531742807747397,0.06587473730961495,0.06624362880223,0.06702521479527301,0.06753464494731594,0.06704361789545094,0.06795693647477385,0.06879189495545734,0.069163324857209,0.06989535336060314,0.07059409905354745,0.07056368475506859,0.07131199455450433,0.07178013318835925,0.07228128453653354,0.07281962111315216,0.07322698504096568,0.07345253228635748,0.07389972191451961,0.07386011155675765,0.07416538694214486,0.07460418091693781,0.07478024290559174,0.07483594993607826,0.07510741653750079,0.0750087300826672,0.07501396856490654,0.07521844398625538,0.07533169603906156,0.07512417143315256,0.07535996244920973,0.07552966117109321,0.07545418742715225,0.07530635207531523,0.07530738299658785,0.07518796266710108,0.07505778950738988,0.07511940952370708,0.07530960769320445,0.07523904587858103,0.07526156237668906,0.07526942994295288,0.07528220687484054,0.07513288040939194,0.0749403185582518,0.07484125777080886,0.07457476112772715,0.07440030266342108,0.07410173287009846,0.07386634822167208,0.07337285064067321,0.07308992222747182,0.07278822199916257,0.07227642795049455,0.0719726973246705,0.07157759738697062,0.07098133938002857,0.07054461359599468,0.07013176058383254,0.06969079931137413,0.06919662024818109,0.06865104596343928,0.06795133701481014,0.0673518029045385,0.06679088513592304,0.06641007457806904,0.06584363240390413,0.06502172963295497,0.06414229009112656,0.06321351020440802,0.08454969461996165,0.07058833618612471,0.26644442586300304,-0.13168224419681193,-0.11484644379832011,-0.16601006396142481,-0.2557414618430273,0.14741608969676434,0.20588529731132624,-0.07680681237723934,0.008593415545227837,-0.1031228010579757,-0.18632584757330745,-0.11755593626498682,0.041514891543794355,0.09698872283188197,0.09257760014440117,0.10540758617494637,0.16820545399643894,0.0880278420561139,0.24003902943451294,0.09766086575459136,0.0661640703194074,0.05634706786968435,0.050944536587705674,0.08948816195264366,-0.06945951618732883,0.008314961034664798,0.06869402433226311,0.03640451271815435,-0.10726046138895474,-0.08365427115429155,-0.0931320187889493,-0.026820408687151576,-0.08203795622870055,0.036530510480572084,0.05051595997233439,-0.08658998621075639,-0.058352074669398075,-0.08751081529901117,-0.01608748502818742,0.06763854131214832,-0.0015574581830528132,0.148788277295767,0.1521759022640461,0.06462534731752953,-0.09818640081708706,-0.3005384189689196,0.004895189870306263,-0.06970124679183375,-0.231274876529441,-0.1269093627588078,-0.15287727679433186,-0.1126017722429312,-0.1748586716886528,-0.03893465942930617,0.004883232558220091,-0.05804280045130374,-0.17305744322253527,-0.12492493410767908,-0.13709194151993911,-0.15430373874213954,-0.177214099375499,-0.004583666075808093,-0.061818645356645434,-0.1407859656643398,-0.11882909186031601,-0.14606049745519445,-0.1241721135996317,-0.145414640998748,0.041825405774976156,0.03972771865998399,-0.13648185198030705,-0.13511867850409734,-0.15269111622529907,-0.14597058788942513,-0.17088848380092023,-0.003725112250221016,-0.11830643812943052,-0.09452790999238778,-0.12378412772457219,-0.09622436704474986,-0.16184449107445117,0.03249972580755589,0.01844183985651882,-0.14227424375254272,-0.12670226854246724,0.03432097900081312,-0.1497309735655077,-0.11214864025308342,-0.15897079121262533,0.051798059141373025,0.03835393369468316,-0.13337010089361748,-0.1182462302004883,-0.13904522285909224,-0.0987517679923548,-0.15702612841436342,0.017865493041537565,0.111561325228551,0.08039965428196756,-0.1533343502223914,-0.14879657706027308,-0.151988310944446,-0.1120488538552165,-0.18219805319393192,-0.02280707971590811,-0.10663062159245368,-0.1166859360908963,-0.058852419066546376,-0.1014206631863175,0.14143876264545818,0.11173484217006743,-0.08447075213039464,-0.10844866514255003,-0.07118445941929669,-0.11947575327240026,0.08593441746088175,0.09341288254993464,-0.09138230259343066,-0.07518435937248083
1/22/20,0.027955783051166017,0.03495111021840845,-0.047015716684316526,1.0,1.0,0.7069818837589052,0.7069818837589052,0.4468975434495335,0.4468975434495335,0.4468975434495335,0.4468975434495335,0.4468975434495335,0.33288827585896397,0.31574713366827867,0.31574713366827867,0.24194046331553762,0.24194046331553762,0.24194046331553762,0.24194046331553762,0.24194046331553762,0.24194046331553762,0.24194046331553762,0.24194046331553762,0.23507723555990667,0.23507723555990667,0.21756388696666076,0.21756388696666076,0.21756388696666076,0.21756388696666076,0.21756388696666076,0.21756388696666076,0.21756388696666076,0.21756388696666076,0.20780584668272353,0.20780584668272353,0.20780584668272353,0.20780584668272353,0.20780584668272353,0.20780584668272353,0.19538251663770273,0.19538251663770273,0.7277967409099356,0.8150686522002517,0.7583665042775589,0.8158738019258045,0.8378562588187435,0.8175651203785769,0.8235239848146284,0.685388827244352,0.631451100834658,0.5780417755104521,0.6756586793879905,0.7306562101042784,0.7501557639246149,0.7358621706652174,0.6880275121906984,0.6794950097573477,0.6100204569123783,0.48464201757943126,0.26254881143504094,0.1645917436342314,0.1437324620843941,0.11663242886723849,0.10031780989404221,0.08773154022544365,0.07184463702961714,0.06962448236913732,0.06575528384054254,0.05567490329397394,0.06315026446568621,0.057698407109459525,0.05172522471456899,0.048420456983046326,0.04372672519427537,0.04540461854637876,0.042893440028551263,0.04009972027341498,0.0408770724028194,0.04007456437546229,0.03924627995744778,0.03877484139669854,0.03822936617384996,0.03805733284095381,0.03714291005573162,0.03674457364348808,0.03540325900962236,0.03508162354690729,0.03338089795699442,0.03251469246601256,0.03277152131424227,0.031685173046950364,0.03267807742262804,0.031934379207062574,0.03197874232791986,0.031713764380194256,0.03171104012605687,0.031231945051676452,0.030805647643103864,0.030781272606919614,0.030718271767719896,0.030562422996651864,0.030520657757182004,0.03047660050299202,0.030266844904746813,0.030100790369797542,0.03013285193635797,0.030274142763313562,0.030303861068629884,0.030343499669847104,0.030410756303549145,0.03027478029339214,0.030311132458863892,0.030323757725482965,0.030369403847605878,0.030423978034089524,0.03048902756342667,0.030490418070167533,0.030267800136078223,0.030410073823191698,0.030370333108273743,0.030341252098236317,0.030353946925791908,0.030261272574973484,0.030094336660222824,0.030017989932386427,0.029783649656091506,0.030023798544332785,0.030011100020698723,0.029855080734161148,0.029799541953696194,0.02980077215930636,0.02965336108838624,0.029601121068762722,0.029821590434116137,0.029798026530854605,0.029813397944823655,0.030000092168361196,0.030039125150984815,0.030054762345073344,0.03005276556138983,0.030054456482313988,0.030070718124853263,0.030060411046149194,0.029913388122715514,0.029820546690229814,0.02988257054816243,0.03001245184951497,0.029984913985568584,0.030088473035623262,0.030170576953611344,0.030113138529451685,0.0302371576023014,-0.017290131953287092,-0.0143253929738229,-0.04187439125002581,-0.03373108090546086,-0.040132119178318035,-0.02427529470338767,-0.018238682001203235,-0.019186508613504696,-0.008299326611038969,0.004979738310955118,-0.0005707276546197535,-0.0027936623628807347,0.005567184182462143,-0.004185636634786056,-0.009200147953464022,-0.014704719443309247,-0.09232668051925177,-0.0901962428979422,-0.09616293902574309,-0.08417360260938737,-0.05099763301346741,-0.040512155879929866,-0.07893836954876084,-0.07561450061077264,-0.07140471597528503,-0.06688781980509965,-0.018878966362513298,-0.06164869959633644,-0.042150588914775085,-0.03417143428396038,-0.05470599228444506,-0.053047280890028435,-0.05612652303029393,-0.05977510876666347,-0.06076005587470604,-0.04409857292594002,-0.03910733987993634,-0.03304312625331396,-0.06079980845002185,-0.06072355566295852,-0.06370632260456005,-0.10356085847747551,-0.08730285958184492,-0.03692210949722991,-0.044275938526606086,-0.08409389577937065,-0.06084679083785742,-0.0483792579634019,-0.041160925923409926,-0.022602289170302783,-0.05538760855277172,-0.05901392097253693,-0.05931429347357113,-0.05863136763445848,-0.058278982083215476,-0.041047001452983546,-0.03389706018668074,-0.05964719886868118,-0.0598299311556702,-0.058524150634456276,-0.05953253948355138,-0.05913878219466098,-0.05818333623451721,-0.04580990736716587,-0.03695739412355945,-0.060012488261805184,-0.05997346113228849,-0.06001495166444027,-0.0585612796751045,-0.05925746604577816,-0.041135965326814294,-0.036727533913988794,-0.05976951951238265,-0.059594386433182676,-0.059339809564508995,-0.0579742982859609,-0.05926962499254508,-0.035201124928893296,-0.06363286345321753,-0.06346454773565106,-0.0638260727811801,-0.062259927819412864,-0.061211948686403055,-0.050746431766512015,-0.036479924297492965,-0.06449885076986688,-0.06649108196921309,-0.05125519918349493,-0.06672709682329896,-0.0669376404426064,-0.06390339972208704,-0.043416189448214564,-0.03630902042352406,-0.037359857620901285,-0.06960991150481051,-0.06936823573449062,-0.06765990608492371,-0.06660659017896749,-0.040192162322457134,-0.05847902413947103,-0.045281611835509404,-0.061129488965605654,-0.06218803148254321,-0.06250768784528307,-0.060917192873004296,-0.05979914405764277,-0.043546966532052,-0.07234872863319143,-0.07304604430106398,-0.07296247971190255,-0.07469293463313556,-0.0425364821912558,-0.03120458182321354,-0.07397614401118643,-0.07262269494833183,-0.07318436898892396,-0.07173463939855566,-0.04390137264563923,-0.03425017235587459,-0.07145743280747886,-0.07551535622386459
