".Elkhart County, Indiana","Elkhart County, Indiana",Indiana,"206,341",206341
".Fayette County, Indiana","Fayette County, Indiana",Indiana,"23,102",23102
".Floyd County, Indiana","Floyd County, Indiana",Indiana,"78,522",78522
".Fountain County, Indiana","Fountain County, Indiana",Indiana,"16,346",16346
".Franklin County, Indiana","Franklin County, Indiana",Indiana,"22,758",22758
".Fulton County, Indiana","Fulton County, Indiana",Indiana,"19,974",19974
".Gibson County, Indiana","Gibson County, Indiana",Indiana,"33,659",33659
".Grant County, Indiana","Grant County, Indiana",Indiana,"65,769",65769
".Greene County, Indiana","Greene County, Indiana",Indiana,"31,922",31922
".Hamilton County, Indiana","Hamilton County, Indiana",Indiana,"338,011",338011
".Hancock County, Indiana","Hancock County, Indiana",Indiana,"78,168",78168
".Harrison County, Indiana","Harrison County, Indiana",Indiana,"40,515",40515
".Hendricks County, Indiana","Hendricks County, Indiana",Indiana,"170,311",170311
".Henry County, Indiana","Henry County, Indiana",Indiana,"47,972",47972
".Howard County, Indiana","Howard County, Indiana",Indiana,"82,544",82544
".Huntington County, Indiana","Huntington County, Indiana",Indiana,"36,520",36520
".Jackson County, Indiana","Jackson County, Indiana",Indiana,"44,231",44231
".Jasper County, Indiana","Jasper County, Indiana",Indiana,"33,562",33562
".Jay County, Indiana","Jay County, Indiana",Indiana,"20,436",20436
".Jefferson County, Indiana","Jefferson County, Indiana",Indiana,"32,308",32308
".Jennings County, Indiana","Jennings County, Indiana",Indiana,"27,735",27735
".Johnson County, Indiana","Johnson County, Indiana",Indiana,"158,167",158167
".Knox County, Indiana","Knox County, Indiana",Indiana,"36,594",36594
".Kosciusko County, Indiana","Kosciusko County, Indiana",Indiana,"79,456",79456
".LaGrange County, Indiana","LaGrange County, Indiana",Indiana,"39,614",39614
".Lake County, Indiana","Lake County, Indiana",Indiana,"485,493",485493
".LaPorte County, Indiana","LaPorte County, Indiana",Indiana,"109,888",109888
".Lawrence County, Indiana","Lawrence County, Indiana",Indiana,"45,370",45370
".Madison County, Indiana","Madison County, Indiana",Indiana,"129,569",129569
".Marion County, Indiana","Marion County, Indiana",Indiana,"964,582",964582
".Marshall County, Indiana","Marshall County, Indiana",Indiana,"46,258",46258
".Martin County, Indiana","Martin County, Indiana",Indiana,"10,255",10255
".Miami County, Indiana","Miami County, Indiana",Indiana,"35,516",35516
".Monroe County, Indiana","Monroe County, Indiana",Indiana,"148,431",148431
".Montgomery County, Indiana","Montgomery County, Indiana",Indiana,"38,338",38338
".Morgan County, Indiana","Morgan County, Indiana",Indiana,"70,489",70489
".Newton County, Indiana","Newton County, Indiana",Indiana,"13,984",13984
".Noble County, Indiana","Noble County, Indiana",Indiana,"47,744",47744
".Ohio County, Indiana","Ohio County, Indiana",Indiana,"5,875",5875
".Orange County, Indiana","Orange County, Indiana",Indiana,"19,646",19646
".Owen County, Indiana","Owen County, Indiana",Indiana,"20,799",20799
".Parke County, Indiana","Parke County, Indiana",Indiana,"16,937",16937
".Perry County, Indiana","Perry County, Indiana",Indiana,"19,169",19169
".Pike County, Indiana","Pike County, Indiana",Indiana,"12,389",12389
".Porter County, Indiana","Porter County, Indiana",Indiana,"170,389",170389
".Posey County, Indiana","Posey County, Indiana",Indiana,"25,427",25427
".Pulaski County, Indiana","Pulaski County, Indiana",Indiana,"12,353",12353
".Putnam County, Indiana","Putnam County, Indiana",Indiana,"37,576",37576
".Randolph County, Indiana","Randolph County, Indiana",Indiana,"24,665",24665
".Ripley County, Indiana","Ripley County, Indiana",Indiana,"28,324",28324
".Rush County, Indiana","Rush County, Indiana",Indiana,"16,581",16581
".St. Joseph County, Indiana","St. Joseph County, Indiana",Indiana,"271,826",271826
".Scott County, Indiana","Scott County, Indiana",Indiana,"23,873",23873
".Shelby County, Indiana","Shelby County, Indiana",Indiana,"44,729",44729
".Spencer County, Indiana","Spencer County, Indiana",Indiana,"20,277",20277
".Starke County, Indiana","Starke County, Indiana",Indiana,"22,995",22995
".Steuben County, Indiana","Steuben County, Indiana",Indiana,"34,594",34594
".Sullivan County, Indiana","Sullivan County, Indiana",Indiana,"20,669",20669
".Switzerland County, Indiana","Switzerland County, Indiana",Indiana,"10,751",10751
".Tippecanoe County, Indiana","Tippecanoe County, Indiana",Indiana,"195,732",195732
".Tipton County, Indiana","Tipton County, Indiana",Indiana,"15,148",15148
".Union County, Indiana","Union County, Indiana",Indiana,"7,054",7054
".Vanderburgh County, Indiana","Vanderburgh County, Indiana",Indiana,"181,451",181451
".Vermillion County, Indiana","Vermillion County, Indiana",Indiana,"15,498",15498
".Vigo County, Indiana","Vigo County, Indiana",Indiana,"107,038",107038
".Wabash County, Indiana","Wabash County, Indiana",Indiana,"30,996",30996
".Warren County, Indiana","Warren County, Indiana",Indiana,"8,265",8265
".Warrick County, Indiana","Warrick County, Indiana",Indiana,"62,998",62998
".Washington County, Indiana","Washington County, Indiana",Indiana,"28,036",28036
".Wayne County, Indiana","Wayne County, Indiana",Indiana,"65,884",65884
".Wells County, Indiana","Wells County, Indiana",Indiana,"28,296",28296
".White County, Indiana","White County, Indiana",Indiana,"24,102",24102
".Whitley County, Indiana","Whitley County, Indiana",Indiana,"33,964",33964
".Adair County, Iowa","Adair County, Iowa",Iowa,"7,152",7152
".Adams County, Iowa","Adams County, Iowa",Iowa,"3,602",3602
".Allamakee County, Iowa","Allamakee County, Iowa",Iowa,"13,687",13687
".Appanoose County, Iowa","Appanoose County, Iowa",Iowa,"12,426",12426
".Audubon County, Iowa","Audubon County, Iowa",Iowa,"5,496",5496
".Benton County, Iowa","Benton County, Iowa",Iowa,"25,645",25645
".Black Hawk County, Iowa","Black Hawk County, Iowa",Iowa,"131,228",131228
".Boone County, Iowa","Boone County, Iowa",Iowa,"26,234",26234
".Bremer County, Iowa","Bremer County, Iowa",Iowa,"25,062",25062
".Buchanan County, Iowa","Buchanan County, Iowa",Iowa,"21,175",21175
".Buena Vista County, Iowa","Buena Vista County, Iowa",Iowa,"19,620",19620
".Butler County, Iowa","Butler County, Iowa",Iowa,"14,439",14439
".Calhoun County, Iowa","Calhoun County, Iowa",Iowa,"9,668",9668
".Carroll County, Iowa","Carroll County, Iowa",Iowa,"20,165",20165
".Cass County, Iowa","Cass County, Iowa",Iowa,"12,836",12836
".Cedar County, Iowa","Cedar County, Iowa",Iowa,"18,627",18627
".Cerro Gordo County, Iowa","Cerro Gordo County, Iowa",Iowa,"42,450",42450
".Cherokee County, Iowa","Cherokee County, Iowa",Iowa,"11,235",11235
".Chickasaw County, Iowa","Chickasaw County, Iowa",Iowa,"11,933",11933
".Clarke County, Iowa","Clarke County, Iowa",Iowa,"9,395",9395
".Clay County, Iowa","Clay County, Iowa",Iowa,"16,016",16016
".Clayton County, Iowa","Clayton County, Iowa",Iowa,"17,549",17549
".Clinton County, Iowa","Clinton County, Iowa",Iowa,"46,429",46429
".Crawford County, Iowa","Crawford County, Iowa",Iowa,"16,820",16820
".Dallas County, Iowa","Dallas County, Iowa",Iowa,"93,453",93453
".Davis County, Iowa","Davis County, Iowa",Iowa,"9,000",9000
".Decatur County, Iowa","Decatur County, Iowa",Iowa,"7,870",7870
".Delaware County, Iowa","Delaware County, Iowa",Iowa,"17,011",17011
".Des Moines County, Iowa","Des Moines County, Iowa",Iowa,"38,967",38967
".Dickinson County, Iowa","Dickinson County, Iowa",Iowa,"17,258",17258
".Dubuque County, Iowa","Dubuque County, Iowa",Iowa,"97,311",97311
".Emmet County, Iowa","Emmet County, Iowa",Iowa,"9,208",9208
".Fayette County, Iowa","Fayette County, Iowa",Iowa,"19,650",19650
".Floyd County, Iowa","Floyd County, Iowa",Iowa,"15,642",15642
".Franklin County, Iowa","Franklin County, Iowa",Iowa,"10,070",10070
".Fremont County, Iowa","Fremont County, Iowa",Iowa,"6,960",6960
".Greene County, Iowa","Greene County, Iowa",Iowa,"8,888",8888
".Grundy County, Iowa","Grundy County, Iowa",Iowa,"12,232",12232
".Guthrie County, Iowa","Guthrie County, Iowa",Iowa,"10,689",10689
".Hamilton County, Iowa","Hamilton County, Iowa",Iowa,"14,773",14773
".Hancock County, Iowa","Hancock County, Iowa",Iowa,"10,630",10630
".Hardin County, Iowa","Hardin County, Iowa",Iowa,"16,846",16846
".Harrison County, Iowa","Harrison County, Iowa",Iowa,"14,049",14049
".Henry County, Iowa","Henry County, Iowa",Iowa,"19,954",19954
".Howard County, Iowa","Howard County, Iowa",Iowa,"9,158",9158
".Humboldt County, Iowa","Humboldt County, Iowa",Iowa,"9,558",9558
".Ida County, Iowa","Ida County, Iowa",Iowa,"6,860",6860
".Iowa County, Iowa","Iowa County, Iowa",Iowa,"16,184",16184
".Jackson County, Iowa","Jackson County, Iowa",Iowa,"19,439",19439
".Jasper County, Iowa","Jasper County, Iowa",Iowa,"37,185",37185
".Jefferson County, Iowa","Jefferson County, Iowa",Iowa,"18,295",18295
".Johnson County, Iowa","Johnson County, Iowa",Iowa,"151,140",151140
".Jones County, Iowa","Jones County, Iowa",Iowa,"20,681",20681
".Keokuk County, Iowa","Keokuk County, Iowa",Iowa,"10,246",10246
".Kossuth County, Iowa","Kossuth County, Iowa",Iowa,"14,813",14813
".Lee County, Iowa","Lee County, Iowa",Iowa,"33,657",33657
".Linn County, Iowa","Linn County, Iowa",Iowa,"226,706",226706
".Louisa County, Iowa","Louisa County, Iowa",Iowa,"11,035",11035
".Lucas County, Iowa","Lucas County, Iowa",Iowa,"8,600",8600
".Lyon County, Iowa","Lyon County, Iowa",Iowa,"11,755",11755
".Madison County, Iowa","Madison County, Iowa",Iowa,"16,338",16338
".Mahaska County, Iowa","Mahaska County, Iowa",Iowa,"22,095",22095
".Marion County, Iowa","Marion County, Iowa",Iowa,"33,253",33253
".Marshall County, Iowa","Marshall County, Iowa",Iowa,"39,369",39369
".Mills County, Iowa","Mills County, Iowa",Iowa,"15,109",15109
".Mitchell County, Iowa","Mitchell County, Iowa",Iowa,"10,586",10586
".Monona County, Iowa","Monona County, Iowa",Iowa,"8,615",8615
".Monroe County, Iowa","Monroe County, Iowa",Iowa,"7,707",7707
".Montgomery County, Iowa","Montgomery County, Iowa",Iowa,"9,917",9917
".Muscatine County, Iowa","Muscatine County, Iowa",Iowa,"42,664",42664
".O'Brien County, Iowa","O'Brien County, Iowa",Iowa,"13,753",13753
".Osceola County, Iowa","Osceola County, Iowa",Iowa,"5,958",5958
".Page County, Iowa","Page County, Iowa",Iowa,"15,107",15107
".Palo Alto County, Iowa","Palo Alto County, Iowa",Iowa,"8,886",8886
".Plymouth County, Iowa","Plymouth County, Iowa",Iowa,"25,177",25177
".Pocahontas County, Iowa","Pocahontas County, Iowa",Iowa,"6,619",6619
".Polk County, Iowa","Polk County, Iowa",Iowa,"490,161",490161
".Pottawattamie County, Iowa","Pottawattamie County, Iowa",Iowa,"93,206",93206
".Poweshiek County, Iowa","Poweshiek County, Iowa",Iowa,"18,504",18504
".Ringgold County, Iowa","Ringgold County, Iowa",Iowa,"4,894",4894
".Sac County, Iowa","Sac County, Iowa",Iowa,"9,721",9721
".Scott County, Iowa","Scott County, Iowa",Iowa,"172,943",172943
".Shelby County, Iowa","Shelby County, Iowa",Iowa,"11,454",11454
".Sioux County, Iowa","Sioux County, Iowa",Iowa,"34,855",34855
".Story County, Iowa","Story County, Iowa",Iowa,"97,117",97117
".Tama County, Iowa","Tama County, Iowa",Iowa,"16,854",16854
".Taylor County, Iowa","Taylor County, Iowa",Iowa,"6,121",6121
".Union County, Iowa","Union County, Iowa",Iowa,"12,241",12241
".Van Buren County, Iowa","Van Buren County, Iowa",Iowa,"7,044",7044
".Wapello County, Iowa","Wapello County, Iowa",Iowa,"34,969",34969
".Warren County, Iowa","Warren County, Iowa",Iowa,"51,466",51466
".Washington County, Iowa","Washington County, Iowa",Iowa,"21,965",21965
".Wayne County, Iowa","Wayne County, Iowa",Iowa,"6,441",6441
".Webster County, Iowa","Webster County, Iowa",Iowa,"35,904",35904
".Winnebago County, Iowa","Winnebago County, Iowa",Iowa,"10,354",10354
".Winneshiek County, Iowa","Winneshiek County, Iowa",Iowa,"19,991",19991
".Woodbury County, Iowa","Woodbury County, Iowa",Iowa,"103,107",103107
".Worth County, Iowa","Worth County, Iowa",Iowa,"7,381",7381
".Wright County, Iowa","Wright County, Iowa",Iowa,"12,562",12562
".Allen County, Kansas","Allen County, Kansas",Kansas,"12,369",12369
".Anderson County, Kansas","Anderson County, Kansas",Kansas,"7,858",7858
".Atchison County, Kansas","Atchison County, Kansas",Kansas,"16,073",16073
".Barber County, Kansas","Barber County, Kansas",Kansas,"4,427",4427
".Barton County, Kansas","Barton County, Kansas",Kansas,"25,779",25779
".Bourbon County, Kansas","Bourbon County, Kansas",Kansas,"14,534",14534
".Brown County, Kansas","Brown County, Kansas",Kansas,"9,564",9564
".Butler County, Kansas","Butler County, Kansas",Kansas,"66,911",66911
".Chase County, Kansas","Chase County, Kansas",Kansas,"2,648",2648
".Chautauqua County, Kansas","Chautauqua County, Kansas",Kansas,"3,250",3250
".Cherokee County, Kansas","Cherokee County, Kansas",Kansas,"19,939",19939
".Cheyenne County, Kansas","Cheyenne County, Kansas",Kansas,"2,657",2657
".Clark County, Kansas","Clark County, Kansas",Kansas,"1,994",1994
".Clay County, Kansas","Clay County, Kansas",Kansas,"8,002",8002
".Cloud County, Kansas","Cloud County, Kansas",Kansas,"8,786",8786
".Coffey County, Kansas","Coffey County, Kansas",Kansas,"8,179",8179
".Comanche County, Kansas","Comanche County, Kansas",Kansas,"1,700",1700
".Cowley County, Kansas","Cowley County, Kansas",Kansas,"34,908",34908
".Crawford County, Kansas","Crawford County, Kansas",Kansas,"38,818",38818
".Decatur County, Kansas","Decatur County, Kansas",Kansas,"2,827",2827
".Dickinson County, Kansas","Dickinson County, Kansas",Kansas,"18,466",18466
".Doniphan County, Kansas","Doniphan County, Kansas",Kansas,"7,600",7600
".Douglas County, Kansas","Douglas County, Kansas",Kansas,"122,259",122259
".Edwards County, Kansas","Edwards County, Kansas",Kansas,"2,798",2798
".Elk County, Kansas","Elk County, Kansas",Kansas,"2,530",2530
".Ellis County, Kansas","Ellis County, Kansas",Kansas,"28,553",28553
".Ellsworth County, Kansas","Ellsworth County, Kansas",Kansas,"6,102",6102
".Finney County, Kansas","Finney County, Kansas",Kansas,"36,467",36467
".Ford County, Kansas","Ford County, Kansas",Kansas,"33,619",33619
".Franklin County, Kansas","Franklin County, Kansas",Kansas,"25,544",25544
".Geary County, Kansas","Geary County, Kansas",Kansas,"31,670",31670
".Gove County, Kansas","Gove County, Kansas",Kansas,"2,636",2636
".Graham County, Kansas","Graham County, Kansas",Kansas,"2,482",2482
".Grant County, Kansas","Grant County, Kansas",Kansas,"7,150",7150
".Gray County, Kansas","Gray County, Kansas",Kansas,"5,988",5988
".Greeley County, Kansas","Greeley County, Kansas",Kansas,"1,232",1232
".Greenwood County, Kansas","Greenwood County, Kansas",Kansas,"5,982",5982
".Hamilton County, Kansas","Hamilton County, Kansas",Kansas,"2,539",2539
".Harper County, Kansas","Harper County, Kansas",Kansas,"5,436",5436
".Harvey County, Kansas","Harvey County, Kansas",Kansas,"34,429",34429
".Haskell County, Kansas","Haskell County, Kansas",Kansas,"3,968",3968
".Hodgeman County, Kansas","Hodgeman County, Kansas",Kansas,"1,794",1794
".Jackson County, Kansas","Jackson County, Kansas",Kansas,"13,171",13171
".Jefferson County, Kansas","Jefferson County, Kansas",Kansas,"19,043",19043
".Jewell County, Kansas","Jewell County, Kansas",Kansas,"2,879",2879
".Johnson County, Kansas","Johnson County, Kansas",Kansas,"602,401",602401
".Kearny County, Kansas","Kearny County, Kansas",Kansas,"3,838",3838
".Kingman County, Kansas","Kingman County, Kansas",Kansas,"7,152",7152
".Kiowa County, Kansas","Kiowa County, Kansas",Kansas,"2,475",2475
".Labette County, Kansas","Labette County, Kansas",Kansas,"19,618",19618
".Lane County, Kansas","Lane County, Kansas",Kansas,"1,535",1535
".Leavenworth County, Kansas","Leavenworth County, Kansas",Kansas,"81,758",81758
".Lincoln County, Kansas","Lincoln County, Kansas",Kansas,"2,962",2962
".Linn County, Kansas","Linn County, Kansas",Kansas,"9,703",9703
".Logan County, Kansas","Logan County, Kansas",Kansas,"2,794",2794
".Lyon County, Kansas","Lyon County, Kansas",Kansas,"33,195",33195
".McPherson County, Kansas","McPherson County, Kansas",Kansas,"28,542",28542
".Marion County, Kansas","Marion County, Kansas",Kansas,"11,884",11884
".Marshall County, Kansas","Marshall County, Kansas",Kansas,"9,707",9707
".Meade County, Kansas","Meade County, Kansas",Kansas,"4,033",4033
".Miami County, Kansas","Miami County, Kansas",Kansas,"34,237",34237
".Mitchell County, Kansas","Mitchell County, Kansas",Kansas,"5,979",5979
".Montgomery County, Kansas","Montgomery County, Kansas",Kansas,"31,829",31829
".Morris County, Kansas","Morris County, Kansas",Kansas,"5,620",5620
".Morton County, Kansas","Morton County, Kansas",Kansas,"2,587",2587
".Nemaha County, Kansas","Nemaha County, Kansas",Kansas,"10,231",10231
".Neosho County, Kansas","Neosho County, Kansas",Kansas,"16,007",16007
".Ness County, Kansas","Ness County, Kansas",Kansas,"2,750",2750
".Norton County, Kansas","Norton County, Kansas",Kansas,"5,361",5361
".Osage County, Kansas","Osage County, Kansas",Kansas,"15,949",15949
".Osborne County, Kansas","Osborne County, Kansas",Kansas,"3,421",3421
".Ottawa County, Kansas","Ottawa County, Kansas",Kansas,"5,704",5704
".Pawnee County, Kansas","Pawnee County, Kansas",Kansas,"6,414",6414
".Phillips County, Kansas","Phillips County, Kansas",Kansas,"5,234",5234
".Pottawatomie County, Kansas","Pottawatomie County, Kansas",Kansas,"24,383",24383
".Pratt County, Kansas","Pratt County, Kansas",Kansas,"9,164",9164
".Rawlins County, Kansas","Rawlins County, Kansas",Kansas,"2,530",2530
".Reno County, Kansas","Reno County, Kansas",Kansas,"61,998",61998
".Republic County, Kansas","Republic County, Kansas",Kansas,"4,636",4636
".Rice County, Kansas","Rice County, Kansas",Kansas,"9,537",9537
".Riley County, Kansas","Riley County, Kansas",Kansas,"74,232",74232
".Rooks County, Kansas","Rooks County, Kansas",Kansas,"4,920",4920
".Rush County, Kansas","Rush County, Kansas",Kansas,"3,036",3036
".Russell County, Kansas","Russell County, Kansas",Kansas,"6,856",6856
".Saline County, Kansas","Saline County, Kansas",Kansas,"54,224",54224
".Scott County, Kansas","Scott County, Kansas",Kansas,"4,823",4823
".Sedgwick County, Kansas","Sedgwick County, Kansas",Kansas,"516,042",516042
".Seward County, Kansas","Seward County, Kansas",Kansas,"21,428",21428
".Shawnee County, Kansas","Shawnee County, Kansas",Kansas,"176,875",176875
".Sheridan County, Kansas","Sheridan County, Kansas",Kansas,"2,521",2521
".Sherman County, Kansas","Sherman County, Kansas",Kansas,"5,917",5917
".Smith County, Kansas","Smith County, Kansas",Kansas,"3,583",3583
".Stafford County, Kansas","Stafford County, Kansas",Kansas,"4,156",4156
".Stanton County, Kansas","Stanton County, Kansas",Kansas,"2,006",2006
".Stevens County, Kansas","Stevens County, Kansas",Kansas,"5,485",5485
".Sumner County, Kansas","Sumner County, Kansas",Kansas,"22,836",22836
".Thomas County, Kansas","Thomas County, Kansas",Kansas,"7,777",7777
".Trego County, Kansas","Trego County, Kansas",Kansas,"2,803",2803
".Wabaunsee County, Kansas","Wabaunsee County, Kansas",Kansas,"6,931",6931
".Wallace County, Kansas","Wallace County, Kansas",Kansas,"1,518",1518
".Washington County, Kansas","Washington County, Kansas",Kansas,"5,406",5406
".Wichita County, Kansas","Wichita County, Kansas",Kansas,"2,119",2119
".Wilson County, Kansas","Wilson County, Kansas",Kansas,"8,525",8525
".Woodson County, Kansas","Woodson County, Kansas",Kansas,"3,138",3138
".Wyandotte County, Kansas","Wyandotte County, Kansas",Kansas,"165,429",165429
".Adair County, Kentucky","Adair County, Kentucky",Kentucky,"19,202",19202
".Allen County, Kentucky","Allen County, Kentucky",Kentucky,"21,315",21315
".Anderson County, Kentucky","Anderson County, Kentucky",Kentucky,"22,747",22747
".Ballard County, Kentucky","Ballard County, Kentucky",Kentucky,"7,888",7888
".Barren County, Kentucky","Barren County, Kentucky",Kentucky,"44,249",44249
".Bath County, Kentucky","Bath County, Kentucky",Kentucky,"12,500",12500
".Bell County, Kentucky","Bell County, Kentucky",Kentucky,"26,032",26032
".Boone County, Kentucky","Boone County, Kentucky",Kentucky,"133,581",133581
".Bourbon County, Kentucky","Bourbon County, Kentucky",Kentucky,"19,788",19788
".Boyd County, Kentucky","Boyd County, Kentucky",Kentucky,"46,718",46718
".Boyle County, Kentucky","Boyle County, Kentucky",Kentucky,"30,060",30060
".Bracken County, Kentucky","Bracken County, Kentucky",Kentucky,"8,303",8303
".Breathitt County, Kentucky","Breathitt County, Kentucky",Kentucky,"12,630",12630
".Breckinridge County, Kentucky","Breckinridge County, Kentucky",Kentucky,"20,477",20477
".Bullitt County, Kentucky","Bullitt County, Kentucky",Kentucky,"81,676",81676
".Butler County, Kentucky","Butler County, Kentucky",Kentucky,"12,879",12879
".Caldwell County, Kentucky","Caldwell County, Kentucky",Kentucky,"12,747",12747
".Calloway County, Kentucky","Calloway County, Kentucky",Kentucky,"39,001",39001
".Campbell County, Kentucky","Campbell County, Kentucky",Kentucky,"93,584",93584
".Carlisle County, Kentucky","Carlisle County, Kentucky",Kentucky,"4,760",4760
".Carroll County, Kentucky","Carroll County, Kentucky",Kentucky,"10,631",10631
".Carter County, Kentucky","Carter County, Kentucky",Kentucky,"26,797",26797
".Casey County, Kentucky","Casey County, Kentucky",Kentucky,"16,159",16159
".Christian County, Kentucky","Christian County, Kentucky",Kentucky,"70,461",70461
".Clark County, Kentucky","Clark County, Kentucky",Kentucky,"36,263",36263
".Clay County, Kentucky","Clay County, Kentucky",Kentucky,"19,901",19901
".Clinton County, Kentucky","Clinton County, Kentucky",Kentucky,"10,218",10218
".Crittenden County, Kentucky","Crittenden County, Kentucky",Kentucky,"8,806",8806
".Cumberland County, Kentucky","Cumberland County, Kentucky",Kentucky,"6,614",6614
".Daviess County, Kentucky","Daviess County, Kentucky",Kentucky,"101,511",101511
".Edmonson County, Kentucky","Edmonson County, Kentucky",Kentucky,"12,150",12150
".Elliott County, Kentucky","Elliott County, Kentucky",Kentucky,"7,517",7517
".Estill County, Kentucky","Estill County, Kentucky",Kentucky,"14,106",14106
".Fayette County, Kentucky","Fayette County, Kentucky",Kentucky,"323,152",323152
".Fleming County, Kentucky","Fleming County, Kentucky",Kentucky,"14,581",14581
".Floyd County, Kentucky","Floyd County, Kentucky",Kentucky,"35,589",35589
".Franklin County, Kentucky","Franklin County, Kentucky",Kentucky,"50,991",50991
".Fulton County, Kentucky","Fulton County, Kentucky",Kentucky,"5,969",5969
".Gallatin County, Kentucky","Gallatin County, Kentucky",Kentucky,"8,869",8869
".Garrard County, Kentucky","Garrard County, Kentucky",Kentucky,"17,666",17666
".Grant County, Kentucky","Grant County, Kentucky",Kentucky,"25,069",25069
".Graves County, Kentucky","Graves County, Kentucky",Kentucky,"37,266",37266
".Grayson County, Kentucky","Grayson County, Kentucky",Kentucky,"26,427",26427
".Green County, Kentucky","Green County, Kentucky",Kentucky,"10,941",10941
".Greenup County, Kentucky","Greenup County, Kentucky",Kentucky,"35,098",35098
".Hancock County, Kentucky","Hancock County, Kentucky",Kentucky,"8,722",8722
".Hardin County, Kentucky","Hardin County, Kentucky",Kentucky,"110,958",110958
".Harlan County, Kentucky","Harlan County, Kentucky",Kentucky,"26,010",26010
".Harrison County, Kentucky","Harrison County, Kentucky",Kentucky,"18,886",18886
".Hart County, Kentucky","Hart County, Kentucky",Kentucky,"19,035",19035
".Henderson County, Kentucky","Henderson County, Kentucky",Kentucky,"45,210",45210
".Henry County, Kentucky","Henry County, Kentucky",Kentucky,"16,126",16126
".Hickman County, Kentucky","Hickman County, Kentucky",Kentucky,"4,380",4380
".Hopkins County, Kentucky","Hopkins County, Kentucky",Kentucky,"44,686",44686
".Jackson County, Kentucky","Jackson County, Kentucky",Kentucky,"13,329",13329
".Jefferson County, Kentucky","Jefferson County, Kentucky",Kentucky,"766,757",766757
".Jessamine County, Kentucky","Jessamine County, Kentucky",Kentucky,"54,115",54115
".Johnson County, Kentucky","Johnson County, Kentucky",Kentucky,"22,188",22188
".Kenton County, Kentucky","Kenton County, Kentucky",Kentucky,"166,998",166998
".Knott County, Kentucky","Knott County, Kentucky",Kentucky,"14,806",14806
".Knox County, Kentucky","Knox County, Kentucky",Kentucky,"31,145",31145
".Larue County, Kentucky","Larue County, Kentucky",Kentucky,"14,398",14398
".Laurel County, Kentucky","Laurel County, Kentucky",Kentucky,"60,813",60813
".Lawrence County, Kentucky","Lawrence County, Kentucky",Kentucky,"15,317",15317
".Lee County, Kentucky","Lee County, Kentucky",Kentucky,"7,403",7403
".Leslie County, Kentucky","Leslie County, Kentucky",Kentucky,"9,877",9877
".Letcher County, Kentucky","Letcher County, Kentucky",Kentucky,"21,553",21553
".Lewis County, Kentucky","Lewis County, Kentucky",Kentucky,"13,275",13275
".Lincoln County, Kentucky","Lincoln County, Kentucky",Kentucky,"24,549",24549
".Livingston County, Kentucky","Livingston County, Kentucky",Kentucky,"9,194",9194
".Logan County, Kentucky","Logan County, Kentucky",Kentucky,"27,102",27102
".Lyon County, Kentucky","Lyon County, Kentucky",Kentucky,"8,210",8210
".McCracken County, Kentucky","McCracken County, Kentucky",Kentucky,"65,418",65418
".McCreary County, Kentucky","McCreary County, Kentucky",Kentucky,"17,231",17231
".McLean County, Kentucky","McLean County, Kentucky",Kentucky,"9,207",9207
".Madison County, Kentucky","Madison County, Kentucky",Kentucky,"92,987",92987
".Magoffin County, Kentucky","Magoffin County, Kentucky",Kentucky,"12,161",12161
".Marion County, Kentucky","Marion County, Kentucky",Kentucky,"19,273",19273
".Marshall County, Kentucky","Marshall County, Kentucky",Kentucky,"31,100",31100
".Martin County, Kentucky","Martin County, Kentucky",Kentucky,"11,195",11195
".Mason County, Kentucky","Mason County, Kentucky",Kentucky,"17,070",17070
".Meade County, Kentucky","Meade County, Kentucky",Kentucky,"28,572",28572
".Menifee County, Kentucky","Menifee County, Kentucky",Kentucky,"6,489",6489
".Mercer County, Kentucky","Mercer County, Kentucky",Kentucky,"21,933",21933
".Metcalfe County, Kentucky","Metcalfe County, Kentucky",Kentucky,"10,071",10071
".Monroe County, Kentucky","Monroe County, Kentucky",Kentucky,"10,650",10650
".Montgomery County, Kentucky","Montgomery County, Kentucky",Kentucky,"28,157",28157
".Morgan County, Kentucky","Morgan County, Kentucky",Kentucky,"13,309",13309
".Muhlenberg County, Kentucky","Muhlenberg County, Kentucky",Kentucky,"30,622",30622
".Nelson County, Kentucky","Nelson County, Kentucky",Kentucky,"46,233",46233
".Nicholas County, Kentucky","Nicholas County, Kentucky",Kentucky,"7,269",7269
".Ohio County, Kentucky","Ohio County, Kentucky",Kentucky,"23,994",23994
".Oldham County, Kentucky","Oldham County, Kentucky",Kentucky,"66,799",66799
".Owen County, Kentucky","Owen County, Kentucky",Kentucky,"10,901",10901
".Owsley County, Kentucky","Owsley County, Kentucky",Kentucky,"4,415",4415
".Pendleton County, Kentucky","Pendleton County, Kentucky",Kentucky,"14,590",14590
".Perry County, Kentucky","Perry County, Kentucky",Kentucky,"25,758",25758
".Pike County, Kentucky","Pike County, Kentucky",Kentucky,"57,876",57876
".Powell County, Kentucky","Powell County, Kentucky",Kentucky,"12,359",12359
".Pulaski County, Kentucky","Pulaski County, Kentucky",Kentucky,"64,979",64979
".Robertson County, Kentucky","Robertson County, Kentucky",Kentucky,"2,108",2108
".Rockcastle County, Kentucky","Rockcastle County, Kentucky",Kentucky,"16,695",16695
".Rowan County, Kentucky","Rowan County, Kentucky",Kentucky,"24,460",24460
