,Unnamed: 0,iso2,iso3,Admin2,Province_State,Country_Region,Lat,Long_,Combined_Key,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20
316,321,US,USA,Kent,Delaware,US,39.08646628,-75.56884914,"Kent, Delaware, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,5,6,10,14,17,21,25,25,27,34,41,43,54,68,86,128,147,201,214,230,255,281,288,329,345,352,384,417,417,430,459,503,539,558,579,625,652,728,743,759,773,793,821,833,847,891,945,963,985,985,1044,1060,1084,1115,1146,1176,1197,1219,1238,1253,1281,1296,1296,1340,1356,1368,1374,1392,1401,1432,1436,1440,1450,1451,1454,1465,1496,1511,1513,1522,1530,1543,1544,1554,1557
317,322,US,USA,New Castle,Delaware,US,39.57992638,-75.64054974,"New Castle, Delaware, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,6,8,15,17,23,27,32,39,44,71,79,86,105,130,141,156,197,226,245,279,400,436,496,571,636,701,751,807,880,919,947,974,1003,1100,1205,1205,1229,1303,1352,1389,1486,1504,1599,1629,1701,1717,1734,1829,1864,1903,1934,1979,2087,2130,2184,2275,2275,2390,2440,2496,2560,2619,2667,2682,2738,2845,2933,3053,3132,3132,3309,3436,3508,3528,3575,3629,3723,3758,3838,3883,3903,3925,3937,3995,4070,4095,4125,4139,4171,4224,4259,4287
318,323,US,USA,Sussex,Delaware,US,38.66143781,-75.39031349,"Sussex, Delaware, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,8,12,18,23,26,27,37,59,66,81,88,101,105,117,125,151,159,210,279,294,336,404,464,551,639,678,698,811,886,886,1055,1139,1317,1377,1394,1490,1801,1870,2114,2169,2216,2292,2359,2461,2497,2520,2764,2834,2936,2990,2990,3091,3205,3336,3503,3565,3658,3739,3861,3904,3960,4006,4048,4048,4103,4118,4132,4140,4151,4155,4215,4253,4272,4299,4305,4314,4322,4342,4346,4353,4361,4373,4379,4389,4401,4406
3149,3154,US,USA,Out of DE,Delaware,US,0.0,0.0,"Out of DE, Delaware, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,3206,US,USA,Unassigned,Delaware,US,0.0,0.0,"Unassigned, Delaware, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,11,17,17,22,30,30,31,30,28,3,4,3,9,11,32,26,25,24,22,23,24,25,36,30,28,27,27,40,36,36,45,43,46,52,51,50,48,46,53,53,57,55,58,54,53,51,52,51,55,53,53,53,49,12,15,11,12,14,13,16,15,14
